0,0,0.01,23.7,23.7
1,1,-0.04,23.7,23.7
1,2,-0.05,23.7,23.7
1,3,-0.05,23.7,23.7
1,4,-0.04,23.7,23.7
1,5,-0.04,23.7,23.7
1,6,-0.04,23.7,23.7
1,7,-0.04,23.7,23.7
1,8,-0.04,23.7,23.7
1,9,-0.04,23.6,23.6
1,10,-0.04,23.6,23.6
1,11,-0.04,23.6,23.6
1,12,-0.04,23.6,23.6
1,13,-0.04,23.6,23.6
1,14,-0.04,23.6,23.6
1,15,-0.04,23.6,23.6
1,16,-0.04,23.7,23.7
1,17,-0.04,23.7,23.7
1,18,-0.03,23.7,23.7
1,19,-0.03,23.7,23.7
1,20,-0.03,23.7,23.7
1,21,-0.03,23.7,23.7
1,22,-0.03,23.7,23.7
1,23,-0.03,23.7,23.7
1,24,-0.03,23.7,23.7
1,25,-0.03,23.8,23.8
1,26,-0.03,23.8,23.8
1,27,-0.03,23.8,23.8
1,28,-0.03,23.8,23.8
1,29,-0.03,23.8,23.8
1,30,-0.03,23.9,23.9
1,31,-0.03,23.9,23.9
1,32,-0.03,23.9,23.9
1,33,-0.03,23.9,23.9
1,34,-0.03,24.0,24.0
1,35,-0.02,24.0,24.0
1,36,-0.02,24.0,24.0
1,37,-0.02,24.1,24.1
1,38,-0.02,24.1,24.1
1,39,-0.02,24.1,24.1
1,40,-0.02,24.2,24.2
1,41,-0.02,24.2,24.2
1,42,-0.02,24.3,24.3
1,43,-0.02,24.3,24.3
1,44,-0.02,24.4,24.4
1,45,-0.02,24.4,24.4
1,46,-0.02,24.5,24.5
1,47,-0.02,24.5,24.5
1,48,-0.02,24.6,24.6
1,49,-0.01,24.6,24.6
1,50,-0.02,24.7,24.7
1,51,-0.02,24.8,24.8
1,52,-0.01,24.8,24.8
1,53,-0.01,24.9,24.9
1,54,-0.01,24.9,24.9
1,55,-0.01,25.0,25.0
1,56,-0.01,25.1,25.1
1,57,-0.01,25.2,25.2
1,58,-0.01,25.2,25.2
1,59,-0.01,25.3,25.3
1,60,-0.01,25.4,25.4
1,61,-0.01,25.5,25.5
1,62,-0.01,25.6,25.6
1,63,-0.01,25.7,25.7
1,64,-0.00,25.8,25.8
1,65,-0.01,25.9,25.9
1,66,-0.00,26.0,26.0
1,67,-0.00,26.1,26.1
1,68,-0.00,26.2,26.2
1,69,-0.00,26.3,26.3
1,70,-0.00,26.4,26.4
1,71,0.00,26.5,26.5
1,72,0.00,26.6,26.6
1,73,0.00,26.7,26.7
1,74,0.00,26.8,26.8
1,75,0.00,26.9,26.9
1,76,0.00,27.0,27.0
1,77,0.00,27.2,27.2
1,78,0.00,27.3,27.3
1,79,0.01,27.4,27.4
1,80,0.01,27.6,27.6
1,81,0.01,27.7,27.7
1,82,0.01,27.8,27.8
1,83,0.01,28.0,28.0
1,84,0.01,28.1,28.1
1,85,0.01,28.3,28.3
1,86,0.01,28.4,28.4
1,87,0.01,28.6,28.6
1,88,0.01,28.7,28.7
1,89,0.01,28.9,28.9
1,90,0.01,29.0,29.0
1,91,0.01,29.2,29.2
1,92,0.01,29.3,29.3
1,93,0.01,29.5,29.5
1,94,0.02,29.7,29.7
1,95,0.02,29.8,29.8
1,96,0.02,30.0,30.0
1,97,0.02,30.2,30.2
1,98,0.02,30.3,30.3
1,99,0.02,30.5,30.5
1,100,0.02,30.7,30.7
1,101,0.02,30.9,30.9
1,102,0.02,31.1,31.1
1,103,0.02,31.3,31.3
1,104,0.02,31.5,31.5
1,105,0.02,31.7,31.7
1,106,0.02,31.9,31.9
1,107,0.01,32.1,32.1
1,108,0.02,32.3,32.3
1,109,0.02,32.5,32.5
1,110,0.02,32.7,32.7
1,111,0.02,32.9,32.9
1,112,0.02,33.1,33.1
1,113,0.02,33.3,33.3
1,114,0.02,33.5,33.5
1,115,0.02,33.8,33.8
1,116,0.02,34.0,34.0
1,117,0.02,34.2,34.2
1,118,0.02,34.4,34.4
1,119,0.02,34.7,34.7
1,120,0.02,34.9,34.9
1,121,0.02,35.1,35.1
1,122,0.02,35.4,35.4
1,123,0.02,35.6,35.6
1,124,0.01,35.9,35.9
1,125,0.02,36.1,36.1
1,126,0.02,36.4,36.4
1,127,0.01,36.6,36.6
1,128,0.02,36.9,36.9
1,129,0.02,37.1,37.1
1,130,0.02,37.4,37.4
1,131,0.01,37.6,37.6
1,132,0.02,37.9,37.9
1,133,0.02,38.1,38.1
1,134,0.02,38.4,38.4
1,135,0.02,38.7,38.7
1,136,0.02,38.9,38.9
1,137,0.02,39.2,39.2
1,138,0.02,39.5,39.5
1,139,0.02,39.8,39.8
1,140,0.02,40.0,40.0
1,141,0.02,40.3,40.3
1,142,0.02,40.6,40.6
1,143,0.01,40.9,40.9
1,144,0.02,41.2,41.2
1,145,0.02,41.5,41.5
1,146,0.02,41.8,41.8
1,147,0.02,42.0,42.0
1,148,0.02,42.3,42.3
1,149,0.02,42.6,42.6
1,150,0.02,42.9,42.9
1,151,0.02,43.2,43.2
1,152,0.02,43.5,43.5
1,153,0.01,43.8,43.8
1,154,0.02,44.1,44.1
1,155,0.02,44.5,44.5
1,156,0.02,44.8,44.8
1,157,0.02,45.1,45.1
1,158,0.02,45.4,45.4
1,159,0.02,45.7,45.7
1,160,0.02,46.0,46.0
1,161,0.02,46.3,46.3
1,162,0.02,46.6,46.6
1,163,0.02,46.9,46.9
1,164,0.02,47.3,47.3
1,165,0.02,47.6,47.6
1,166,0.02,47.9,47.9
1,167,0.01,48.3,48.3
1,168,0.01,48.6,48.6
1,169,0.02,48.9,48.9
1,170,0.02,49.2,49.2
1,171,0.02,49.6,49.6
1,172,0.02,49.9,49.9
1,173,0.02,50.3,50.3
1,174,0.01,50.6,50.6
1,175,0.01,50.9,50.9
1,176,0.01,51.3,51.3
1,177,0.02,51.6,51.6
1,178,0.02,52.0,52.0
1,179,0.01,52.3,52.3
1,180,0.01,52.6,52.6
1,181,0.02,53.0,53.0
1,182,0.01,53.2,53.2
1,183,0.01,53.3,53.3
1,184,0.01,53.5,53.5
1,185,0.01,54.2,54.2
1,186,0.02,54.7,54.7
1,187,0.02,55.1,55.1
1,188,0.02,55.5,55.5
1,189,0.02,55.8,55.8
1,190,0.01,56.2,56.2
1,191,0.01,56.5,56.5
1,192,0.01,56.9,56.9
1,193,0.02,57.3,57.3
1,194,0.01,57.6,57.6
1,195,0.02,58.0,58.0
1,196,0.01,58.4,58.4
1,197,0.02,58.7,58.7
1,198,0.02,59.1,59.1
1,199,0.02,59.5,59.5
1,200,0.02,59.8,59.8
1,201,0.02,60.2,60.2
1,202,0.02,60.6,60.6
1,203,0.02,61.0,61.0
1,204,0.02,61.3,61.3
1,205,0.02,61.7,61.7
1,206,0.02,62.1,62.1
1,207,0.02,62.4,62.4
1,208,0.02,62.8,62.8
1,209,0.02,63.2,63.2
1,210,0.02,63.6,63.6
1,211,0.02,64.0,64.0
1,212,0.02,64.3,64.3
1,213,0.02,64.7,64.7
1,214,0.02,65.1,65.1
1,215,0.02,65.5,65.5
1,216,0.02,65.9,65.9
1,217,0.02,66.3,66.3
1,218,0.02,66.7,66.7
1,219,0.02,67.0,67.0
1,220,0.02,67.4,67.4
1,221,0.02,67.8,67.8
1,222,0.02,68.2,68.2
1,223,0.02,68.6,68.6
1,224,0.02,69.0,69.0
1,225,0.02,69.4,69.4
1,226,0.02,69.8,69.8
1,227,0.02,70.2,70.2
1,228,0.02,70.6,70.6
2,229,-0.02,71.0,71.0
2,230,-0.07,71.4,71.4
2,231,-0.12,71.7,71.7
2,232,-0.16,72.1,72.1
2,233,-0.20,72.4,72.4
2,234,-0.22,72.7,72.7
2,235,-0.22,73.0,73.0
2,236,-0.23,73.3,73.3
2,237,-0.23,73.6,73.6
2,238,-0.24,73.9,73.9
2,239,-0.24,74.2,74.2
2,240,-0.24,74.5,74.5
2,241,-0.24,74.9,74.9
2,242,-0.24,75.3,75.3
2,243,-0.24,75.6,75.6
2,244,-0.23,76.0,76.0
2,245,-0.23,76.3,76.3
2,246,-0.23,76.7,76.7
2,247,-0.23,77.1,77.1
2,248,-0.23,77.4,77.4
2,249,-0.23,77.8,77.8
2,250,-0.23,78.2,78.2
2,251,-0.23,78.6,78.6
2,252,-0.22,79.0,79.0
2,253,-0.22,79.4,79.4
2,254,-0.21,79.7,79.7
2,255,-0.21,80.1,80.1
2,256,-0.21,80.4,80.4
2,257,-0.21,80.8,80.8
2,258,-0.21,81.1,81.1
2,259,-0.20,81.4,81.4
2,260,-0.20,81.7,81.7
2,261,-0.20,82.0,82.0
2,262,-0.20,82.4,82.4
2,263,-0.20,82.7,82.7
2,264,-0.19,83.0,83.0
2,265,-0.19,83.3,83.3
2,266,-0.19,83.6,83.6
2,267,-0.19,84.0,84.0
2,268,-0.19,84.2,84.2
2,269,-0.19,84.5,84.5
2,270,-0.19,84.8,84.8
2,271,-0.19,85.2,85.2
2,272,-0.19,85.5,85.5
2,273,-0.19,85.8,85.8
2,274,-0.19,86.2,86.2
2,275,-0.19,86.5,86.5
2,276,-0.19,86.8,86.8
2,277,-0.19,87.2,87.2
2,278,-0.18,87.5,87.5
2,279,-0.18,87.8,87.8
2,280,-0.18,88.2,88.2
2,281,-0.18,88.5,88.5
2,282,-0.18,88.9,88.9
2,283,-0.18,89.2,89.2
2,284,-0.18,89.6,89.6
2,285,-0.18,89.9,89.9
2,286,-0.18,90.3,90.3
2,287,-0.18,90.6,90.6
2,288,-0.18,91.0,91.0
2,289,-0.18,91.4,91.4
2,290,-0.18,91.7,91.7
2,291,-0.18,92.1,92.1
2,292,-0.18,92.5,92.5
2,293,-0.18,92.8,92.8
2,294,-0.18,93.1,93.1
2,295,-0.18,93.5,93.5
2,296,-0.18,93.8,93.8
2,297,-0.18,94.1,94.1
2,298,-0.18,94.5,94.5
2,299,-0.18,94.8,94.8
2,300,-0.18,95.1,95.1
2,301,-0.18,95.5,95.5
2,302,-0.18,95.8,95.8
2,303,-0.18,96.1,96.1
2,304,-0.18,96.4,96.4
2,305,-0.18,96.7,96.7
2,306,-0.18,97.0,97.0
2,307,-0.18,97.4,97.4
2,308,-0.18,97.7,97.7
2,309,-0.18,98.0,98.0
2,310,-0.18,98.3,98.3
2,311,-0.18,98.6,98.6
2,312,-0.18,98.9,98.9
2,313,-0.18,99.2,99.2
2,314,-0.18,99.5,99.5
2,315,-0.18,99.8,99.8
2,316,-0.18,100.2,100.2
2,317,-0.18,100.4,100.4
2,318,-0.18,100.8,100.8
2,319,-0.18,101.0,101.0
2,320,-0.18,101.3,101.3
2,321,-0.18,101.6,101.6
2,322,-0.18,101.9,101.9
2,323,-0.18,102.1,102.1
2,324,-0.18,102.4,102.4
2,325,-0.18,102.7,102.7
2,326,-0.18,103.0,103.0
2,327,-0.18,103.3,103.3
2,328,-0.18,103.5,103.5
2,329,-0.18,103.8,103.8
2,330,-0.18,104.0,104.0
2,331,-0.18,104.3,104.3
2,332,-0.18,104.5,104.5
2,333,-0.18,104.8,104.8
2,334,-0.18,105.0,105.0
2,335,-0.18,105.3,105.3
2,336,-0.18,105.5,105.5
2,337,-0.18,105.8,105.8
2,338,-0.18,106.0,106.0
2,339,-0.18,106.2,106.2
2,340,-0.18,106.5,106.5
2,341,-0.18,106.7,106.7
2,342,-0.18,106.9,106.9
2,343,-0.18,107.2,107.2
2,344,-0.18,107.4,107.4
2,345,-0.18,107.6,107.6
2,346,-0.18,107.8,107.8
2,347,-0.18,108.0,108.0
2,348,-0.18,108.2,108.2
2,349,-0.18,108.5,108.5
2,350,-0.18,108.7,108.7
2,351,-0.18,108.9,108.9
2,352,-0.18,109.1,109.1
2,353,-0.18,109.3,109.3
2,354,-0.18,109.5,109.5
2,355,-0.18,109.7,109.7
2,356,-0.18,109.9,109.9
2,357,-0.18,110.1,110.1
2,358,-0.18,110.3,110.3
2,359,-0.18,110.5,110.5
2,360,-0.18,110.6,110.6
2,361,-0.18,110.8,110.8
2,362,-0.18,111.0,111.0
2,363,-0.18,111.2,111.2
2,364,-0.18,111.3,111.3
2,365,-0.18,111.5,111.5
2,366,-0.18,111.6,111.6
2,367,-0.18,111.8,111.8
2,368,-0.18,111.9,111.9
2,369,-0.19,112.1,112.1
2,370,-0.19,112.3,112.3
2,371,-0.19,112.4,112.4
2,372,-0.19,112.5,112.5
2,373,-0.19,112.7,112.7
2,374,-0.19,112.8,112.8
2,375,-0.18,112.9,112.9
2,376,-0.19,113.1,113.1
2,377,-0.19,113.2,113.2
2,378,-0.19,113.4,113.4
2,379,-0.19,113.5,113.5
2,380,-0.19,113.6,113.6
2,381,-0.19,113.8,113.8
2,382,-0.19,113.9,113.9
2,383,-0.19,114.0,114.0
2,384,-0.19,114.1,114.1
2,385,-0.19,114.3,114.3
2,386,-0.19,114.4,114.4
2,387,-0.19,114.5,114.5
2,388,-0.19,114.7,114.7
2,389,-0.19,114.8,114.8
2,390,-0.19,114.9,114.9
2,391,-0.19,115.0,115.0
2,392,-0.19,115.1,115.1
2,393,-0.19,115.3,115.3
2,394,-0.19,115.4,115.4
2,395,-0.19,115.5,115.5
2,396,-0.19,115.6,115.6
2,397,-0.20,115.7,115.7
2,398,-0.19,115.8,115.8
2,399,-0.19,115.8,115.8
2,400,-0.19,115.8,115.8
2,401,-0.19,115.9,115.9
2,402,-0.20,115.9,115.9
2,403,-0.20,116.1,116.1
2,404,-0.20,116.2,116.2
2,405,-0.20,116.3,116.3
2,406,-0.20,116.5,116.5
2,407,-0.19,116.6,116.6
2,408,-0.20,116.7,116.7
2,409,-0.20,116.8,116.8
2,410,-0.20,116.8,116.8
2,411,-0.20,116.9,116.9
2,412,-0.20,117.0,117.0
2,413,-0.20,117.1,117.1
2,414,-0.20,117.1,117.1
2,415,-0.20,117.2,117.2
2,416,-0.20,117.3,117.3
2,417,-0.20,117.4,117.4
2,418,-0.20,117.5,117.5
2,419,-0.20,117.5,117.5
2,420,-0.20,117.6,117.6
2,421,-0.21,117.7,117.7
2,422,-0.21,117.7,117.7
2,423,-0.21,117.8,117.8
2,424,-0.21,117.9,117.9
2,425,-0.21,117.9,117.9
2,426,-0.21,118.0,118.0
2,427,-0.22,118.1,118.1
2,428,-0.22,118.1,118.1
2,429,-0.22,118.2,118.2
2,430,-0.23,118.3,118.3
2,431,-0.25,118.3,118.3
2,432,-0.26,118.4,118.4
2,433,-0.29,118.4,118.4
2,434,-0.32,118.5,118.5
2,435,-0.34,118.5,118.5
2,436,-0.38,118.5,118.5
2,437,-0.41,118.5,118.5
2,438,-0.44,118.5,118.5
2,439,-0.47,118.4,118.4
2,440,-0.49,118.4,118.4
2,441,-0.51,118.4,118.4
2,442,-0.53,118.4,118.4
2,443,-0.55,118.4,118.4
2,444,-0.57,118.4,118.4
2,445,-0.59,118.4,118.4
2,446,-0.61,118.4,118.4
2,447,-0.62,118.4,118.4
2,448,-0.64,118.4,118.4
2,449,-0.65,118.4,118.4
2,450,-0.67,118.4,118.4
2,451,-0.68,118.5,118.5
2,452,-0.69,118.5,118.5
2,453,-0.70,118.5,118.5
2,454,-0.71,118.6,118.6
2,455,-0.71,118.6,118.6
2,456,-0.71,118.6,118.6
2,457,-0.72,118.7,118.7
2,458,-0.74,118.8,118.8
2,459,-0.75,118.8,118.8
2,460,-0.75,118.9,118.9
2,461,-0.76,119.0,119.0
2,462,-0.77,119.0,119.0
2,463,-0.77,119.1,119.1
2,464,-0.77,119.1,119.1
2,465,-0.78,119.2,119.2
2,466,-0.79,119.3,119.3
2,467,-0.79,119.3,119.3
3,468,-0.80,119.4,119.4
3,469,-0.39,119.5,119.5
3,470,-0.14,119.6,119.6
3,471,-0.12,119.8,119.8
3,472,-0.10,120.0,120.0
3,473,-0.01,120.3,120.3
3,474,0.35,120.5,120.5
3,475,0.34,120.8,120.8
3,476,0.34,121.1,121.1
3,477,0.34,121.3,121.3
3,478,0.70,121.5,121.5
3,479,0.76,121.8,121.8
3,480,0.74,122.0,122.0
3,481,0.74,122.2,122.2
3,482,0.92,122.4,122.4
3,483,1.02,122.6,122.6
3,484,1.03,122.8,122.8
4,485,0.76,122.9,122.9
4,486,0.53,123.0,123.0
4,487,0.38,123.0,123.0
4,488,0.26,122.9,122.9
4,489,0.16,122.7,122.7
4,490,0.07,122.5,122.5
4,491,-0.07,122.2,122.2
4,492,-0.21,121.8,121.8
4,493,-0.29,121.5,121.5
4,494,-0.37,121.2,121.2
4,495,-0.44,120.9,120.9
4,496,-0.53,120.5,120.5
4,497,-0.59,120.3,120.3
4,498,-0.62,120.0,120.0
4,499,-0.65,119.7,119.7
4,500,-0.66,119.5,119.5
4,501,-0.69,119.3,119.3
4,502,-0.72,119.2,119.2
4,503,-0.74,119.1,119.1
4,504,-0.72,119.0,119.0
4,505,-0.74,119.0,119.0
4,506,-0.76,119.0,119.0
4,507,-0.77,119.0,119.0
4,508,-0.77,119.0,119.0
4,509,-0.77,119.0,119.0
4,510,-0.77,119.1,119.1
4,511,-0.78,119.1,119.1
4,512,-0.78,119.2,119.2
4,513,-0.80,119.3,119.3
5,514,-0.40,119.4,119.4
5,515,-0.17,119.5,119.5
5,516,-0.15,119.7,119.7
5,517,-0.14,119.9,119.9
5,518,0.16,120.1,120.1
5,519,0.78,120.4,120.4
5,520,0.71,120.8,120.8
5,521,0.65,121.2,121.2
5,522,0.59,121.5,121.5
5,523,1.02,121.8,121.8
5,524,0.99,122.1,122.1
5,525,0.96,122.4,122.4
6,526,0.78,122.7,122.7
6,527,0.60,122.9,122.9
6,528,0.42,123.0,123.0
6,529,0.26,123.0,123.0
6,530,0.14,122.9,122.9
6,531,0.02,122.6,122.6
6,532,-0.13,122.4,122.4
6,533,-0.27,122.0,122.0
6,534,-0.36,121.7,121.7
6,535,-0.41,121.3,121.3
6,536,-0.46,120.9,120.9
6,537,-0.50,120.6,120.6
6,538,-0.55,120.4,120.4
6,539,-0.60,120.1,120.1
6,540,-0.63,119.9,119.9
6,541,-0.66,119.8,119.8
6,542,-0.69,119.6,119.6
6,543,-0.71,119.5,119.5
6,544,-0.73,119.4,119.4
6,545,-0.74,119.3,119.3
6,546,-0.76,119.3,119.3
6,547,-0.77,119.2,119.2
6,548,-0.78,119.2,119.2
6,549,-0.79,119.2,119.2
6,550,-0.79,119.2,119.2
7,551,-0.63,119.3,119.3
7,552,0.15,119.3,119.3
7,553,0.05,119.6,119.6
7,554,-0.00,119.9,119.9
7,555,-0.04,120.1,120.1
7,556,0.73,120.3,120.3
7,557,0.82,120.6,120.6
7,558,0.79,120.9,120.9
7,559,0.75,121.3,121.3
